Time,sensorLL,sensorCL,sensorCR,sensorRR,motorL,motorR
34650.0,48.0,32.0,32.0,31.0,0.0,100.0
34691.0,48.0,32.0,32.0,31.0,0.0,100.0
34733.0,50.0,32.0,32.0,31.0,0.0,100.0
34775.0,55.0,32.0,33.0,30.0,0.0,100.0
34816.0,61.0,32.0,32.0,30.0,0.0,100.0
34858.0,67.0,32.0,32.0,31.0,0.0,100.0
34900.0,78.0,32.0,33.0,31.0,0.0,100.0
34941.0,75.0,32.0,32.0,31.0,0.0,100.0
34983.0,77.0,32.0,33.0,31.0,0.0,100.0
35024.0,70.0,32.0,32.0,31.0,0.0,100.0
35066.0,68.0,32.0,32.0,31.0,0.0,100.0
35108.0,74.0,32.0,32.0,31.0,0.0,100.0
35149.0,76.0,32.0,32.0,31.0,0.0,100.0
35191.0,71.0,32.0,33.0,31.0,0.0,100.0
35233.0,80.0,33.0,32.0,31.0,0.0,100.0
35274.0,84.0,32.0,33.0,31.0,0.0,100.0
35316.0,79.0,32.0,32.0,31.0,0.0,100.0
35357.0,79.0,32.0,32.0,31.0,0.0,100.0
35399.0,72.0,32.0,33.0,31.0,0.0,100.0
35441.0,67.0,32.0,32.0,31.0,0.0,100.0
35482.0,76.0,32.0,32.0,31.0,0.0,100.0
35524.0,78.0,32.0,32.0,31.0,0.0,100.0
35566.0,72.0,32.0,32.0,31.0,0.0,100.0
35607.0,81.0,32.0,33.0,31.0,0.0,100.0
35649.0,84.0,32.0,33.0,31.0,0.0,100.0
35690.0,80.0,32.0,32.0,31.0,0.0,100.0
35732.0,79.0,32.0,32.0,31.0,0.0,100.0
35773.0,72.0,32.0,32.0,31.0,0.0,100.0
35814.0,67.0,32.0,33.0,31.0,0.0,100.0
35856.0,76.0,32.0,32.0,31.0,0.0,100.0
35898.0,81.0,32.0,32.0,31.0,0.0,100.0
35939.0,72.0,32.0,32.0,31.0,0.0,100.0
35981.0,81.0,32.0,32.0,31.0,0.0,100.0
36022.0,85.0,32.0,33.0,31.0,0.0,100.0
36064.0,80.0,32.0,32.0,31.0,0.0,100.0
36106.0,78.0,32.0,32.0,31.0,0.0,100.0
36147.0,72.0,32.0,32.0,31.0,0.0,100.0
36189.0,67.0,32.0,32.0,31.0,0.0,100.0
36231.0,77.0,32.0,33.0,31.0,0.0,100.0
36272.0,81.0,32.0,32.0,31.0,0.0,100.0
36314.0,73.0,32.0,32.0,31.0,0.0,100.0
36355.0,72.0,32.0,32.0,31.0,0.0,100.0
36397.0,63.0,32.0,33.0,31.0,0.0,100.0
36439.0,53.0,32.0,33.0,31.0,0.0,100.0
36480.0,49.0,33.0,32.0,31.0,0.0,100.0
36522.0,46.0,32.0,32.0,31.0,0.0,100.0
36564.0,45.0,32.0,32.0,31.0,0.0,100.0
36605.0,46.0,33.0,32.0,31.0,0.0,100.0
36647.0,51.0,33.0,33.0,31.0,0.0,100.0
36688.0,48.0,33.0,32.0,31.0,0.0,100.0
36730.0,47.0,33.0,32.0,31.0,0.0,100.0
36772.0,49.0,34.0,32.0,31.0,0.0,100.0
36813.0,51.0,36.0,32.0,32.0,0.0,100.0
36855.0,49.0,37.0,32.0,31.0,0.0,100.0
36897.0,48.0,37.0,32.0,31.0,0.0,100.0
36938.0,49.0,38.0,32.0,30.0,0.0,100.0
36980.0,48.0,41.0,33.0,31.0,50.0,70.0
37021.0,46.0,40.0,33.0,31.0,0.0,100.0
37063.0,50.0,38.0,32.0,31.0,0.0,100.0
37105.0,48.0,40.0,32.0,31.0,0.0,100.0
37146.0,43.0,44.0,33.0,31.0,50.0,70.0
37188.0,41.0,44.0,33.0,32.0,0.0,100.0
37230.0,44.0,43.0,33.0,32.0,0.0,100.0
37271.0,38.0,44.0,33.0,32.0,79.0,41.0
37313.0,35.0,44.0,33.0,32.0,30.0,90.0
37354.0,34.0,42.0,33.0,30.0,30.0,90.0
37396.0,35.0,45.0,33.0,31.0,30.0,90.0
37437.0,34.0,44.0,33.0,32.0,30.0,90.0
37478.0,35.0,44.0,34.0,32.0,30.0,90.0
37520.0,38.0,44.0,37.0,32.0,30.0,90.0
37562.0,183.0,107.0,341.0,225.0,30.0,90.0
37607.0,33.0,32.0,127.0,33.0,100.0,0.0
37650.0,34.0,32.0,142.0,39.0,90.0,30.0
37693.0,33.0,31.0,121.0,41.0,100.0,0.0
37735.0,33.0,32.0,126.0,33.0,41.0,79.0
37778.0,33.0,39.0,40.0,32.0,90.0,30.0
37819.0,38.0,47.0,33.0,32.0,0.0,100.0
37861.0,50.0,32.0,33.0,32.0,0.0,100.0
37903.0,37.0,31.0,32.0,31.0,0.0,100.0
37944.0,33.0,31.0,33.0,32.0,0.0,100.0
37986.0,33.0,32.0,32.0,31.0,0.0,100.0
38028.0,33.0,32.0,33.0,31.0,0.0,100.0
38069.0,33.0,32.0,33.0,31.0,0.0,100.0
38111.0,34.0,32.0,33.0,31.0,0.0,100.0
38152.0,33.0,31.0,33.0,32.0,0.0,100.0
38194.0,33.0,32.0,33.0,32.0,0.0,100.0
38236.0,33.0,32.0,33.0,32.0,0.0,100.0
38277.0,33.0,31.0,32.0,31.0,0.0,100.0
38319.0,33.0,31.0,33.0,31.0,0.0,100.0
38361.0,33.0,31.0,33.0,31.0,0.0,100.0
38402.0,33.0,32.0,33.0,32.0,0.0,100.0
38444.0,32.0,32.0,32.0,31.0,0.0,100.0
38485.0,33.0,32.0,32.0,31.0,0.0,100.0
38527.0,34.0,31.0,32.0,31.0,0.0,100.0
38569.0,36.0,31.0,32.0,32.0,0.0,100.0
38610.0,42.0,32.0,33.0,31.0,0.0,100.0
38652.0,45.0,31.0,33.0,32.0,0.0,100.0
38694.0,50.0,34.0,32.0,31.0,0.0,100.0
38735.0,39.0,43.0,33.0,32.0,100.0,0.0
38777.0,33.0,326.0,33.0,31.0,30.0,90.0
38820.0,33.0,42.0,34.0,32.0,30.0,90.0
38861.0,33.0,37.0,42.0,33.0,100.0,0.0
38903.0,33.0,33.0,63.0,31.0,90.0,30.0
38944.0,33.0,32.0,79.0,31.0,90.0,30.0
38986.0,32.0,35.0,50.0,32.0,90.0,30.0
39028.0,33.0,42.0,35.0,32.0,0.0,100.0
39069.0,34.0,45.0,33.0,32.0,30.0,90.0
39111.0,36.0,45.0,34.0,32.0,30.0,90.0
39153.0,35.0,43.0,33.0,32.0,30.0,90.0
39194.0,36.0,45.0,33.0,31.0,30.0,90.0
